codigo_municipio,codigo_orgao,codigo_unidade,codigo_funcao,codigo_subfuncao,codigo_programa,codigo_elemento_despesa,modalidade_empenho,valor_empenhado,tipo_processo_licitatorio,estado_empenho,codigo_tipo_negociante,situacao_favorecido
131,9,2,12,122,402,5,0,3350.0,3,0,1,1
131,9,2,12,122,402,2,1,225.0,0,1,1,1
131,9,2,12,122,402,4,1,7506.6,0,1,1,1
131,9,1,13,392,351,2,1,60000.0,4,1,1,1
131,9,1,13,392,351,2,1,10000.0,4,1,1,1
131,9,1,13,392,351,2,1,27350.0,4,1,1,1
131,9,1,13,392,351,2,1,18812.65,4,1,1,1
131,9,2,12,122,51,0,0,80000.0,0,1,6,0
131,9,2,12,361,9,7,0,50000.0,0,1,6,0
131,9,2,12,361,9,0,0,1600000.0,0,1,6,0
131,9,2,12,361,9,7,0,102000.0,0,1,6,0
131,9,2,12,361,9,0,0,2300000.0,0,1,6,0
131,9,2,12,368,9,0,0,800000.0,0,1,6,0
131,9,2,12,122,51,2,0,5000.0,0,0,1,1
131,9,2,12,122,51,2,0,3000.0,0,0,1,1
131,9,2,12,361,9,2,0,15000.0,0,0,1,1
131,9,2,12,365,9,2,0,3500.0,0,1,1,1
131,9,2,12,122,51,2,0,6000.0,0,0,1,1
131,9,2,12,122,51,2,1,329.17,0,1,1,1
131,9,2,12,361,9,2,1,5595.89,0,1,1,1
131,9,2,12,365,9,2,1,1316.68,0,1,1,1
131,9,2,12,122,51,20,0,80000.0,0,1,1,3
131,9,2,12,122,51,3,0,16000.0,0,1,1,1
131,9,2,12,361,9,3,0,400000.0,0,1,1,1
131,9,2,12,361,9,3,0,650000.0,0,1,1,1
131,9,2,12,122,51,2,2,39000.0,1,1,1,1
131,9,2,12,122,51,2,2,16500.0,1,1,1,1
131,9,2,12,361,9,2,0,2000.0,0,0,1,1
131,9,2,12,122,51,2,2,7680.0,1,1,1,1
131,9,2,12,122,51,2,2,10320.0,1,1,1,1
131,9,2,12,361,9,2,0,50000.0,0,0,1,1
131,9,2,12,122,51,2,2,15000.0,1,1,1,1
131,9,2,12,122,51,15,1,2500.0,0,1,1,1
131,9,2,12,122,51,11,1,280000.0,4,1,1,1
131,9,2,12,365,9,11,1,33300.0,4,1,1,1
131,9,2,12,361,9,4,1,172.82,0,1,1,1
131,9,2,12,361,9,4,1,7702.72,0,1,1,1
131,9,2,12,361,9,4,1,226.99,0,1,1,1
131,9,2,12,122,51,2,2,6300.0,0,0,1,1
131,9,2,12,361,9,5,1,3508.42,1,1,1,1
131,9,2,12,122,51,26,1,11236.86,0,1,1,1
131,9,2,12,361,9,2,1,82.94,0,1,1,1
131,9,2,12,361,9,4,1,38065.76,0,1,1,1
131,9,1,12,122,3,2,2,19800.0,1,1,1,1
131,9,1,13,392,351,2,1,400.0,4,1,1,1
131,9,2,12,122,51,0,0,80000.0,0,0,6,0
131,9,2,12,361,9,7,0,400000.0,0,0,6,0
131,9,2,12,361,9,0,0,2100000.0,0,1,6,0
131,9,2,12,361,9,7,0,160000.0,0,0,6,0
131,9,2,12,361,9,0,0,1600000.0,0,1,6,0
131,9,2,12,368,9,0,0,700000.0,0,1,6,0
131,9,2,12,122,51,20,0,78000.0,0,2,1,3
131,9,2,12,122,51,2,2,39000.0,1,1,1,1
131,9,2,12,122,51,2,0,2000.0,0,0,1,1
131,9,2,12,122,51,2,0,3000.0,0,1,1,1
131,9,2,12,122,51,3,0,18000.0,0,0,1,1
131,9,2,12,361,9,3,0,280000.0,0,1,1,1
131,9,2,12,361,9,3,0,660000.0,0,1,1,1
131,9,2,12,122,51,4,1,2500.0,0,1,1,1
131,9,2,12,122,51,2,2,4800.0,1,1,1,1
131,9,2,12,122,51,2,2,5160.0,1,1,1,1
131,9,2,12,361,9,2,0,1000.0,0,1,1,1
131,9,2,12,122,51,2,2,16500.0,1,1,1,1
131,9,2,12,361,9,2,0,35000.0,0,1,1,1
131,9,2,12,122,51,2,2,49800.0,1,1,1,1
131,9,2,12,365,9,2,0,4800.0,0,1,1,1
131,9,2,12,122,51,2,0,7000.0,0,0,1,1
131,9,2,12,361,9,2,0,12000.0,0,0,1,1
131,9,2,12,368,9,16,1,15714.72,1,1,1,3
131,9,2,12,368,9,16,1,16665.74,1,1,1,3
131,9,2,12,368,9,16,1,22856.93,1,1,1,1
131,9,2,12,365,9,16,1,9378.52,1,1,1,1
131,9,2,12,122,51,26,1,11236.86,0,1,1,1
131,9,2,12,122,51,2,1,781.6,1,1,1,1
131,9,2,12,361,9,5,1,2879.69,4,1,1,1
131,9,2,12,361,9,5,1,2879.69,4,1,1,1
131,9,2,12,361,9,5,1,2879.69,4,1,1,1
131,9,2,12,361,9,5,1,2879.69,4,1,1,1
131,9,2,12,361,9,5,1,2879.69,4,1,1,1
131,9,2,12,361,9,5,1,9933.3,4,1,1,1
131,9,2,12,122,51,2,1,857.7,0,1,1,1
132,10,1,13,392,1303,2,0,1000.0,0,0,1,1
132,10,1,13,392,1303,2,0,2000.0,0,2,1,1
132,10,1,13,392,1303,3,0,25000.0,0,0,1,1
132,10,1,13,392,1303,7,0,50000.0,0,2,6,0
132,10,1,13,392,1303,0,0,150000.0,0,0,6,0
132,10,1,13,392,1303,0,1,1115.03,0,1,6,0
132,10,1,13,392,1303,7,0,30000.0,0,0,6,0
132,10,1,13,392,1303,0,0,100000.0,0,0,6,0
132,10,1,13,392,1303,3,0,50000.0,0,0,1,1
132,10,1,13,392,1303,2,0,1000.0,0,0,1,1
132,10,1,13,392,1303,4,1,200.0,0,1,2,0
132,10,1,13,392,1303,2,2,7800.0,3,1,1,3
132,10,1,13,122,37,7,0,25000.0,0,2,6,0
132,10,1,13,122,37,0,0,110000.0,0,1,6,0
132,10,1,13,122,37,3,0,30000.0,0,1,1,1
132,10,1,13,122,37,2,0,1000.0,0,1,1,1
132,10,1,13,122,37,2,2,7464.0,3,2,1,1
132,10,1,13,122,37,2,2,24180.0,1,0,1,1
132,10,1,13,122,37,2,0,1000.0,0,1,1,1
132,10,1,13,122,37,3,0,60000.0,0,0,1,1
132,10,1,13,122,37,3,0,150000.0,0,0,1,1
132,10,1,13,122,37,0,0,350000.0,0,0,6,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,14,2,2400.0,0,0,2,0
132,10,1,13,122,37,2,2,2114.2,1,1,1,1
133,12,1,12,122,2,60,0,60976.45,0,0,6,0
133,12,1,12,122,2,60,0,90415.51,0,0,6,0
133,12,1,12,122,2,60,0,100000.0,0,0,6,0
133,12,1,12,122,2,60,0,100000.0,0,0,6,0
134,7,1,13,122,61,1,0,50000.0,0,0,2,0
134,7,1,13,122,61,0,1,25225.05,0,1,6,0
134,7,1,13,122,61,3,0,50000.0,0,1,1,1
134,7,1,13,122,7,0,1,27010.77,0,1,6,0
134,7,1,13,122,7,2,0,100.0,0,1,1,1
134,7,1,13,122,7,4,1,5923.05,0,1,1,1
134,7,1,13,122,7,2,1,665.2,1,1,1,1
134,7,1,13,122,7,3,0,60000.0,0,1,1,1
134,7,1,13,392,241,2,0,30000.0,0,1,1,1
134,7,1,13,122,7,0,1,17533.0,0,1,6,0
134,7,1,13,122,7,5,1,529.02,1,1,1,1
134,7,1,13,122,7,4,1,5791.98,0,1,1,1
134,7,1,13,122,7,2,1,239.0,1,1,1,1
134,7,1,13,122,7,4,1,5476.17,0,1,1,1
134,7,1,13,122,7,5,1,611.21,1,1,1,1
134,7,1,13,122,7,2,1,3200.0,1,1,1,1
134,7,1,13,122,7,5,1,856.0,0,1,1,1
134,7,1,13,122,7,3,0,60000.0,0,0,1,1
134,7,1,13,122,7,5,1,630.05,1,1,1,1
134,7,1,13,122,7,2,2,1538.4,1,1,1,1
134,7,1,13,122,7,5,1,631.49,1,1,1,1
134,7,1,13,122,7,2,1,3200.0,1,1,1,1
134,7,1,13,122,7,2,2,2151.0,1,1,1,1
134,7,1,13,122,7,2,1,4800.0,0,1,1,1
134,7,1,13,122,7,2,0,1000.0,0,0,1,1
134,7,1,13,122,7,2,0,3000.0,0,0,1,1
134,7,1,13,122,7,3,0,58000.0,0,0,1,1
134,7,1,13,122,7,5,1,620.94,1,1,1,1
134,7,1,13,122,7,20,1,4677.33,0,1,1,1
134,7,1,13,122,7,5,1,639.44,1,1,1,1
134,7,1,13,122,7,0,1,21638.01,0,1,6,0
135,10,10,13,392,307,2,0,500.0,0,0,1,3
135,10,10,13,392,307,2,2,100.0,3,1,1,1
135,10,10,13,392,307,2,0,3000.0,0,0,1,1
135,10,10,13,392,307,4,1,1229.77,0,1,1,1
135,10,10,13,392,307,2,0,5000.0,0,0,1,1
135,10,10,13,392,307,2,0,1500.0,0,0,1,1
135,10,10,13,392,307,2,0,1000.0,0,0,1,3
135,10,10,13,392,307,3,0,6000.0,0,0,1,1
135,10,10,13,392,307,2,2,2784.0,1,1,1,1
135,10,10,13,392,307,0,0,25000.0,0,0,6,0
135,10,10,13,392,307,4,1,655.49,0,1,1,1
135,10,10,13,392,307,0,0,30000.0,0,0,6,0
135,10,10,13,392,307,2,0,10000.0,0,0,1,1
135,10,10,13,392,307,2,0,700.0,0,0,1,1
135,10,10,13,392,307,2,0,1200.0,0,0,1,3
135,10,10,13,392,307,2,2,2784.0,1,1,1,1
135,10,10,13,392,307,3,0,6000.0,0,0,1,1
135,10,10,13,392,307,0,0,40000.0,0,0,6,0
135,10,10,13,392,307,7,0,15000.0,0,0,6,0
135,10,10,13,392,307,2,0,1200.0,0,0,1,3
135,10,10,13,392,307,2,0,3000.0,0,0,1,1
135,10,10,13,392,307,2,2,18000.0,3,0,1,1
135,10,10,13,392,307,3,0,10000.0,0,0,1,1
135,10,10,13,392,307,2,2,2784.0,1,1,1,1
135,10,10,13,392,307,44,2,6000.0,1,0,1,1
137,5,1,12,122,7,1,2,2400.0,3,0,2,0
137,5,1,12,122,7,1,2,11244.0,3,0,2,0
137,5,1,12,122,7,1,2,21600.0,3,0,2,0
137,5,1,12,122,7,2,2,8400.0,3,0,1,1
137,5,1,12,122,7,2,2,21000.0,1,1,1,1
137,5,1,12,122,7,2,2,7000.0,0,1,1,1
137,5,1,12,122,7,2,2,4000.0,0,1,1,1
137,5,1,12,122,7,2,0,300.0,0,0,1,1
137,5,1,12,122,7,1,1,2250.0,0,1,2,0
137,5,1,12,122,7,5,0,877.8,0,1,1,1
137,5,1,12,122,7,1,1,678.0,0,1,2,0
137,5,1,12,122,7,1,2,4980.0,0,0,2,0
137,5,1,12,122,7,1,2,6000.0,3,1,2,0
137,5,1,12,122,7,1,2,6746.4,3,0,2,0
137,5,1,12,122,7,1,2,8000.0,0,1,2,0
137,5,1,12,122,7,1,2,7500.0,0,1,2,0
137,5,1,12,122,7,2,1,5150.0,0,1,1,1
137,5,1,12,122,7,1,1,120.0,0,1,2,0
137,5,1,12,122,7,2,1,2500.0,0,1,1,1
137,5,1,12,361,16,1,1,330.0,0,1,2,0
137,5,1,12,122,7,5,0,1531.73,3,1,1,1
137,5,1,12,122,7,5,1,466.0,0,1,1,1
137,5,1,12,122,7,2,2,4795.0,0,1,1,1
137,5,1,12,361,16,1,1,160.0,0,1,2,0
137,5,1,12,122,7,5,1,1100.0,0,1,1,1
137,5,1,12,122,7,2,1,81.53,0,1,1,1
137,5,1,12,122,7,2,1,4531.9,0,1,1,1
137,5,1,12,122,7,5,1,2844.05,0,2,1,1
137,5,1,12,122,7,1,1,3420.0,0,1,2,0
137,5,1,12,122,7,5,1,2844.05,0,1,1,1
137,5,1,12,122,7,1,1,950.0,0,1,2,0
137,5,1,12,122,7,2,2,3360.0,0,1,1,1
137,5,2,12,361,16,2,0,1000.0,0,2,1,3
137,5,2,12,361,16,2,0,5000.0,0,0,1,1
137,5,2,12,365,17,1,2,3600.0,3,0,2,0
137,5,2,12,365,16,3,0,150000.0,0,1,1,3
137,5,2,12,365,16,0,0,105515.53,0,1,6,0
137,5,2,12,365,17,0,0,6512.26,0,1,6,0
137,5,2,12,361,16,0,0,403530.6,0,1,6,0
137,5,2,12,365,16,0,0,1168923.32,0,1,6,0
137,5,2,12,365,17,0,0,57450.2,0,1,6,0
137,5,2,12,366,18,0,0,94920.56,0,1,6,0
137,5,2,12,366,18,0,0,17239.88,0,0,6,0
137,5,1,12,122,7,2,0,1500.0,0,0,1,3
137,5,1,12,361,16,2,0,2000.0,0,0,1,3
137,5,1,12,122,7,2,0,1000.0,0,0,1,1
137,5,1,12,361,16,2,0,3000.0,0,0,1,1
137,5,1,12,365,17,2,0,1500.0,0,0,1,1
137,5,1,12,122,7,2,0,4000.0,0,0,1,1
137,5,1,12,361,16,2,0,10000.0,0,0,1,1
137,5,1,12,365,17,2,0,1500.0,0,0,1,1
137,5,1,12,122,7,2,0,400.0,0,0,1,1
137,5,1,12,122,7,1,1,3200.0,0,1,2,0
137,5,1,12,122,7,2,2,48000.0,1,0,1,1
137,5,2,12,361,16,1,2,16800.0,3,0,2,0
137,5,2,12,361,16,1,1,1375.0,0,1,2,0
137,5,2,12,361,16,2,1,1000.0,0,1,1,1
137,5,2,12,361,16,2,1,1762.0,0,1,1,1
137,5,2,12,361,16,2,1,1642.0,0,1,1,1
137,5,2,12,361,16,2,1,1270.0,0,1,1,1
137,5,2,12,361,16,5,0,1191.89,3,1,1,1
137,5,2,12,361,16,2,1,450.0,0,1,1,1
137,5,2,12,361,16,9,1,400.0,0,1,7,0
137,5,2,12,361,16,5,2,8000.0,0,2,1,1
137,5,1,12,122,7,2,2,80400.0,1,0,1,1
137,5,1,12,365,12,16,2,112104.94,1,1,1,1
137,5,1,12,122,7,1,1,3500.0,0,1,2,0
137,5,1,12,365,12,16,2,50512.59,1,1,1,1
137,5,1,12,122,7,1,1,2250.0,0,1,2,0
137,5,1,12,122,7,2,0,2000.0,0,0,1,1
137,5,1,12,361,16,2,0,3000.0,0,0,1,1
137,5,1,12,365,17,2,0,1500.0,0,0,1,1
137,5,1,12,122,7,2,0,2000.0,0,0,1,3
137,5,1,12,361,16,2,0,3000.0,0,0,1,3
137,5,1,12,122,7,2,0,7000.0,0,0,1,1
137,5,1,12,361,16,2,0,15000.0,0,0,1,1
137,5,1,12,365,17,2,0,5000.0,0,0,1,1
137,5,1,12,122,7,2,0,400.0,0,0,1,1
137,5,1,12,122,7,2,2,44400.0,1,1,1,1
137,5,1,12,122,7,2,2,41760.0,1,1,1,1
137,5,1,12,122,7,2,2,28800.0,1,1,1,1
137,5,1,12,122,7,2,2,72000.0,1,1,1,1
137,5,1,12,122,7,2,2,30000.0,1,1,1,1
137,5,1,12,122,7,2,2,36000.0,1,1,1,1
137,5,1,12,122,7,2,2,28020.0,1,0,1,1
137,5,1,12,122,7,2,2,30000.0,1,1,1,1
137,5,1,12,122,7,1,2,2040.0,3,1,2,0
137,5,1,12,122,7,1,2,9600.0,3,1,2,0
137,5,1,12,122,7,1,2,19560.0,3,1,2,0
137,5,1,12,122,7,1,2,6360.0,3,1,2,0
137,5,1,12,122,7,1,2,4200.0,3,1,2,0
137,5,1,12,122,7,2,2,7560.0,3,1,1,1
137,5,1,12,361,16,4,1,1273.94,0,1,1,1
137,5,1,12,122,7,1,1,910.0,0,1,2,0
137,5,1,12,122,7,1,1,1330.0,0,1,2,0
137,5,1,12,122,7,1,1,1032.0,0,1,2,0
137,5,1,12,122,7,4,1,2211.0,0,1,1,1
137,5,1,12,122,7,1,1,2000.0,0,1,2,0
137,5,1,12,365,17,16,2,74736.62,1,1,1,1
137,5,1,12,122,7,1,2,2580.0,3,1,2,0
137,5,1,12,122,7,5,0,6868.0,0,0,1,1
137,5,1,12,122,7,1,1,950.0,0,1,2,0
137,5,1,12,361,16,4,0,11334.87,0,1,1,1
137,5,1,12,361,16,2,1,2000.0,0,1,1,1
137,5,1,12,122,7,5,0,30000.0,1,0,1,1
137,5,1,12,122,7,5,0,6000.0,1,0,1,1
137,5,1,12,122,7,2,1,4687.0,0,1,1,1
137,5,1,12,122,7,1,1,1050.0,0,1,2,0
137,5,1,12,361,16,4,1,205.16,0,1,1,3
137,5,2,12,361,16,2,0,4000.0,0,0,1,1
137,5,2,12,361,16,2,2,36000.0,1,0,1,1
137,5,2,12,361,16,1,2,15600.0,3,0,2,0
137,5,2,12,361,16,0,0,668528.24,0,1,6,0
137,5,2,12,361,16,0,0,1223001.0,0,1,6,0
137,5,2,12,365,17,0,0,79865.64,0,1,6,0
137,5,2,12,366,18,0,0,57426.28,0,1,6,0
137,5,2,12,361,16,0,0,2118.75,0,0,6,0
137,5,2,12,361,16,20,0,50000.0,0,1,1,3
137,5,2,12,361,16,3,0,300000.0,0,1,1,3
137,5,2,12,361,16,3,0,50000.0,0,0,1,3
137,5,2,12,361,16,1,1,680.0,0,1,2,0
137,5,2,12,361,16,9,1,200.0,0,1,7,0
137,5,2,12,361,16,9,1,300.0,0,1,7,0
137,5,2,12,361,16,9,1,100.0,0,1,7,0
137,5,2,12,361,16,2,1,3500.0,0,1,1,1
137,5,2,12,361,16,5,0,100000.0,1,0,1,1
137,5,2,12,365,17,5,0,30000.0,1,2,1,1
137,5,2,12,361,16,5,0,4000.0,1,2,1,1
137,5,2,12,361,16,1,1,850.0,0,1,2,0
137,5,2,12,361,16,9,1,200.0,0,2,7,0
137,5,2,12,361,16,2,2,7800.0,0,1,1,1
137,5,2,12,361,16,9,1,100.0,0,1,7,0
137,5,2,12,361,16,9,1,400.0,0,1,7,0
137,5,3,27,122,10,2,0,500.0,0,2,1,1
137,5,3,27,122,10,2,0,1000.0,0,2,1,3
137,5,3,27,122,10,2,0,3000.0,0,0,1,1
137,5,3,13,392,8,2,2,54000.0,1,1,1,1
137,5,2,12,361,16,0,0,900000.0,0,1,6,0
137,5,2,12,361,16,0,0,1400000.0,0,1,6,0
137,5,2,12,365,17,0,0,140000.0,0,1,6,0
137,5,2,12,366,18,0,0,80000.0,0,1,6,0
137,5,2,12,361,16,23,0,4000.0,0,0,1,3
137,5,2,12,361,16,2,0,4000.0,0,0,1,1
137,5,2,12,361,16,2,2,37500.0,1,0,1,1
137,5,2,12,361,16,5,0,50000.0,4,0,1,1
137,5,2,12,361,16,2,0,5000.0,0,0,1,1
137,5,2,12,361,16,23,1,900.0,1,1,1,1
137,5,2,12,361,16,2,1,1313.03,1,1,1,1
137,5,2,12,361,16,5,0,5000.0,4,0,1,1
137,5,2,12,361,16,1,2,32227.2,4,0,2,0
137,5,2,12,361,16,5,0,200000.0,1,0,1,1
137,5,2,12,361,16,1,1,190.0,0,1,2,0
137,5,2,12,361,16,7,1,678.0,0,1,2,0
137,5,2,12,361,16,7,1,690.0,0,1,2,0
137,5,2,12,361,16,7,1,954.0,0,1,2,0
137,5,2,12,361,16,7,1,719.0,0,1,2,0
137,5,2,12,361,16,2,2,31374.45,1,1,1,1
137,5,2,12,361,16,2,2,259229.1,1,0,1,1
137,5,1,12,122,7,2,0,8000.0,0,0,1,1
137,5,1,12,361,16,2,0,20000.0,0,0,1,1
137,5,1,12,365,17,2,0,5000.0,0,0,1,1
137,5,1,12,361,16,2,0,500.0,0,2,1,1
137,5,1,12,365,17,2,0,500.0,0,2,1,1
137,5,1,12,122,7,2,0,2000.0,0,0,1,1
137,5,1,12,122,7,23,0,3000.0,0,0,1,3
137,5,1,12,122,7,23,0,4000.0,0,0,1,3
137,5,1,12,122,7,2,0,500.0,0,0,1,1
137,5,1,12,122,7,2,1,1269.02,0,1,1,1
137,5,1,12,122,7,2,2,32400.0,1,0,1,1
137,5,2,12,361,16,1,2,17280.0,0,0,2,0
137,5,2,12,361,16,1,2,8640.0,0,0,2,0
137,5,2,12,361,16,1,2,24000.0,3,1,2,0
137,5,2,12,361,16,20,0,30000.0,0,1,1,3
137,5,2,12,361,16,2,0,600.0,0,0,1,1
137,5,2,12,361,16,3,0,50000.0,0,0,1,3
137,5,2,12,361,16,3,0,210000.0,0,0,1,3
137,5,2,12,361,16,1,2,7200.0,0,0,2,0
137,5,2,12,361,16,1,2,7200.0,0,0,2,0
137,5,2,12,361,16,23,2,13860.0,0,1,1,1
137,5,2,12,361,16,1,2,15075.0,0,0,2,0
137,5,1,12,122,7,2,2,48000.0,1,1,1,1
137,5,1,12,122,7,2,2,72000.0,1,1,1,1
137,5,1,12,122,7,2,2,40800.0,1,0,1,1
137,5,1,12,122,7,2,2,46440.0,1,1,1,1
137,5,1,12,122,7,2,2,33600.0,1,1,1,1
137,5,1,12,122,7,5,0,10000.0,4,0,1,1
137,5,1,12,122,7,2,1,1342.78,1,1,1,1
137,5,1,12,122,7,5,0,5000.0,4,0,1,1
137,5,1,12,122,7,1,2,2341.5,4,0,2,0
137,5,2,12,361,16,1,2,9588.0,0,0,2,0
137,5,2,12,361,16,5,0,12000.0,1,0,1,1
137,5,2,12,361,16,2,1,944.0,4,1,1,1
137,5,2,12,361,16,1,1,1000.0,0,1,2,0
137,5,2,12,361,16,5,1,1946.0,0,1,1,1
137,5,2,12,361,16,2,2,14000.0,0,1,1,1
137,5,2,12,361,16,2,2,11620.0,0,1,1,1
137,5,2,12,361,16,5,2,6232.4,4,0,1,1
137,5,2,12,361,16,5,1,6754.0,4,0,1,1
137,5,2,12,361,16,5,1,344.7,4,0,1,1
137,5,1,12,122,7,5,0,15000.0,1,0,1,1
137,5,1,12,122,7,2,2,30000.0,1,0,1,1
137,5,1,12,122,7,2,2,31200.0,1,1,1,1
137,5,1,12,122,7,2,2,12000.0,1,1,1,1
137,5,1,12,122,7,1,1,1630.0,3,1,2,0
137,5,1,12,122,7,2,2,8946.0,3,0,1,1
137,5,1,12,122,7,1,2,11244.0,3,0,2,0
137,5,1,12,122,7,1,2,4560.0,3,1,2,0
137,5,1,12,122,7,2,2,94123.35,1,0,1,1
137,5,1,12,122,7,2,2,7005.0,1,1,1,1
137,5,1,12,365,17,2,2,115558.1,1,0,1,1
137,5,1,12,361,16,2,2,554414.7,1,0,1,1
137,5,1,12,362,20,2,2,52209.4,1,0,1,1
137,5,1,12,362,20,2,2,132000.0,1,1,1,1
137,5,1,12,122,7,1,1,2000.0,0,1,2,0
137,5,1,12,122,7,5,1,1613.31,0,1,1,1
137,5,1,12,122,7,1,2,2820.0,3,1,2,0
137,5,1,12,122,7,20,0,10000.0,0,0,1,3
137,5,1,12,122,7,2,0,1000.0,0,1,1,1
137,5,2,12,361,16,5,1,5921.0,4,0,1,1
137,5,2,12,361,16,5,1,382.0,4,0,1,1
137,5,2,12,361,16,5,1,3360.0,0,1,1,1
137,5,2,12,361,16,5,1,1660.0,0,1,1,1
137,5,2,12,361,16,1,1,1000.0,0,1,2,0
137,5,2,12,361,16,5,2,17033.0,0,1,1,1
137,5,2,12,361,16,5,1,1820.0,4,1,1,1
137,5,2,12,361,16,5,1,4320.0,4,1,1,1
137,5,2,12,361,16,5,1,2160.0,4,1,1,1
137,5,2,12,361,16,5,1,2160.0,4,1,1,1
137,5,1,12,122,7,2,0,500.0,0,2,1,1
137,5,1,12,122,7,1,1,17580.0,0,2,2,0
137,5,1,12,122,7,3,0,10000.0,0,2,1,3
137,5,1,12,122,7,23,2,6000.0,0,1,1,1
137,5,1,12,122,7,1,2,2530.0,0,0,2,0
137,5,1,12,122,7,5,0,5000.0,1,0,1,1
137,5,1,12,122,7,5,1,91.0,0,1,1,1
137,5,1,12,122,7,2,2,17592.0,0,0,1,1
137,5,1,12,122,7,2,1,1049.42,0,1,1,1
137,5,1,12,122,7,2,1,343.15,0,1,1,1
137,5,1,12,122,7,2,2,17000.0,0,1,1,1
137,5,1,12,122,7,1,2,12000.0,0,1,2,0
137,5,1,12,122,7,5,1,958.9,4,1,1,1
137,5,1,12,122,7,5,1,3040.05,4,1,1,1
137,5,1,12,122,7,5,1,2003.6,4,1,1,1
137,5,2,12,361,16,5,1,129.0,4,1,1,1
137,5,2,12,365,17,5,2,102291.69,4,1,1,1
137,5,2,12,361,16,2,2,12008.0,0,1,1,1
137,5,2,12,365,17,2,2,16189.86,0,1,1,1
137,5,3,27,122,10,2,0,5000.0,0,0,1,1
137,5,3,27,122,10,2,0,400.0,0,2,1,1
137,5,3,27,122,10,23,0,500.0,0,2,1,3
137,5,3,13,392,8,2,2,60000.0,1,0,1,1
137,5,1,12,122,7,23,0,3000.0,0,0,1,3
137,5,1,12,122,7,2,0,8000.0,0,0,1,1
137,5,1,12,361,16,2,0,20000.0,0,0,1,1
137,5,1,12,365,17,2,0,4000.0,0,0,1,1
137,5,1,12,122,7,2,0,2000.0,0,0,1,1
137,5,1,12,365,17,2,0,500.0,0,2,1,1
137,5,1,12,122,7,2,2,4800.0,1,1,1,1
137,5,1,12,122,7,2,2,72000.0,1,0,1,1
137,5,1,12,122,7,2,2,60000.0,1,1,1,1
137,5,1,12,122,7,2,2,24000.0,1,1,1,1
137,5,1,12,122,7,2,2,33600.0,1,0,1,1
137,5,1,12,122,7,2,2,46440.0,1,1,1,1
137,5,1,12,122,7,1,2,11244.0,3,0,2,0
137,5,1,12,122,7,2,2,8946.0,3,0,1,1
137,5,1,12,122,7,1,2,7500.0,3,0,2,0
137,5,1,12,122,7,1,2,4560.0,3,1,2,0
137,5,1,12,122,7,1,2,2820.0,3,1,2,0
137,5,1,12,122,7,2,2,36000.0,1,1,1,1
137,5,1,12,122,7,2,2,40800.0,1,0,1,1
137,5,1,12,122,7,2,2,36000.0,1,0,1,1
137,5,1,12,122,7,23,1,600.0,1,1,1,1
137,5,1,12,122,7,23,1,700.0,1,1,1,1
137,5,1,12,122,7,23,1,700.0,1,1,1,1
137,5,1,12,122,7,1,2,6000.0,0,1,2,0
137,5,1,12,122,7,1,2,16284.0,0,0,2,0
137,5,1,12,122,7,5,0,15000.0,1,0,1,1
137,5,1,12,122,7,2,2,94123.35,1,0,1,1
137,5,1,12,122,7,5,0,5000.0,4,0,1,1
137,5,1,12,122,7,2,1,3000.0,0,2,1,1
137,5,1,12,122,7,23,1,400.0,1,1,1,1
137,5,1,12,122,7,20,0,5000.0,0,0,1,3
137,5,1,12,122,7,1,1,370.0,0,1,2,0
137,5,1,12,122,7,2,0,2000.0,0,0,1,1
137,5,1,12,122,7,1,1,1137.0,0,1,2,0
137,5,1,12,122,7,2,2,17400.0,0,0,1,1
137,5,1,12,122,7,2,2,16800.0,0,0,1,1
137,5,1,12,122,7,23,2,12000.0,0,0,1,1
137,5,1,12,122,7,1,2,17500.0,0,0,2,0
137,5,1,12,122,7,2,2,17080.0,0,2,1,1
137,5,1,12,122,7,23,2,16896.0,0,0,1,1
137,5,1,12,122,7,1,2,17160.0,0,0,2,0
137,5,1,12,122,7,23,2,5940.0,0,1,1,1
137,5,1,12,122,7,1,2,16800.0,0,1,2,0
137,5,1,12,122,7,23,2,11400.0,0,1,1,1
137,5,1,12,122,7,23,2,6000.0,0,1,1,1
137,5,1,12,122,7,2,2,1200.0,0,1,1,2
137,5,1,12,122,7,2,1,651.57,1,1,1,1
